LONGITUD,LATITUD,ALC_mg/L,CALIDAD_ALC,CONDUCT_mS/cm,CALIDAD_CONDUC,SDT_M_mg/L,CALIDAD_SDT_ra,CALIDAD_SDT_salin,FLUORUROS_mg/L,CALIDAD_FLUO,DUR_mg/L,CALIDAD_DUR,CALIDAD_COLI_FEC,N_NO3_mg/L,CALIDAD_N_NO3,CALIDAD_AS,CALIDAD_CD,CALIDAD_CR,CALIDAD_HG,CALIDAD_PB,CALIDAD_MN,CALIDAD_FE,SEMAFORO,CONTAMINANTES,CUMPLE_CON_ALC,CUMPLE_CON_COND,CUMPLE_CON_SDT_ra,CUMPLE_CON_SDT_salin,CUMPLE_CON_FLUO,CUMPLE_CON_DUR,CUMPLE_CON_CF,CUMPLE_CON_NO3,CUMPLE_CON_AS,CUMPLE_CON_CD,CUMPLE_CON_CR,CUMPLE_CON_HG,CUMPLE_CON_PB,CUMPLE_CON_MN,CUMPLE_CON_FE
-102.17488,24.24101,400.77,Indeseable como FAAP,1220.0,Permisible para riego,1431.6667,Cultivos con manejo especial,Ligeramente salobres,5.6703,Alta,187.248,Potable - Dura,Potable - Excelente,4.053763,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"ALC,FLUO,AS,",NO,SI,SI,SI,NO,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI
-102.51058,23.704639999999998,203.67,Alta,1158.0,Permisible para riego,762.0,Cultivos sensibles,Potable - Dulce,2.9359,Alta,179.28,Potable - Dura,Potable - Excelente,6.577207,Potable - Buena calidad,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
-102.75542,23.56972,274.17,Alta,886.0,Permisible para riego,626.6,Cultivos sensibles,Potable - Dulce,2.7579,Alta,131.472,Potable - Dura,Potable - Excelente,5.708513,Potable - Buena calidad,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
-102.96398,23.44424,247.53,Alta,777.0,Permisible para riego,499.6667,Excelente para riego,Potable - Dulce,3.2973,Alta,149.205,Potable - Dura,Potable - Excelente,8.883077,Potable - Buena calidad,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
-103.258,23.58569,134.31,Media,322.0,Buena para riego,204.2,Excelente para riego,Potable - Dulce,4.4459,Alta,55.776,Potable - Suave,Potable - Excelente,1.075028,Potable - Excelente,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
-103.4398,23.66212,123.21,Media,292.0,Buena para riego,184.8,Excelente para riego,Potable - Dulce,3.9064,Alta,71.712,Potable - Moderadamente suave,Potable - Excelente,0.737672,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
-102.08253,22.59379,266.4,Alta,647.0,Buena para riego,431.0,Excelente para riego,Potable - Dulce,1.5911,Alta,161.352,Potable - Dura,Potable - Excelente,2.124515,Potable - Excelente,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
-103.13707,23.85291,182.04,Alta,448.0,Buena para riego,258.6667,Excelente para riego,Potable - Dulce,2.5971,Alta,39.84,Potable - Suave,Potable - Excelente,2.883897,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,AS,",SI,SI,SI,SI,NO,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI
-103.0163,24.00304,286.38,Alta,808.0,Permisible para riego,512.3333,Cultivos sensibles,Potable - Dulce,1.3266,Potable - Optima,81.672,Potable - Moderadamente suave,Potable - Excelente,5.313702,Potable - Buena calidad,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"AS,",SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI
-101.99526,24.197370000000003,93.075,Media,1680.0,Permisible para riego,3810.3333,Cultivos tolerantes,Salobres,1.1749,Potable - Optima,1274.88,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,58.738354,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"SDT_ra,SDT_salin,DT,NO3,",SI,SI,NO,NO,SI,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI
-102.71887,22.79935,184.26,Alta,466.0,Buena para riego,273.3333,Excelente para riego,Potable - Dulce,0.8776,Potable - Optima,171.0884,Potable - Dura,Buena calidad,1.935139,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"AS,",SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI
-102.1482,23.50368,49.275,Baja,2920.0,Dudosa para riego,2273.6667,Cultivos tolerantes,Salobres,2.5944,Alta,651.384,Muy dura e indeseable usos industrial y domestico,Buena calidad,12.982185,No apta como FAAP,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"CONDUC,SDT_ra,SDT_salin,FLUO,DT,NO3,",SI,NO,NO,NO,NO,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI
-102.15312,23.6513,189.435,Alta,910.0,Permisible para riego,636.0,Cultivos sensibles,Potable - Dulce,2.1405,Alta,113.544,Potable - Moderadamente suave,Buena calidad,5.872023,Potable - Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
-103.03076,23.81987,215.34,Alta,593.0,Buena para riego,352.0,Excelente para riego,Potable - Dulce,1.6277,Alta,127.488,Potable - Dura,Potable - Excelente,2.175275,Potable - Excelente,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
-102.73489000000001,23.20094,170.94,Alta,763.0,Permisible para riego,478.3333,Excelente para riego,Potable - Dulce,1.5684,Alta,179.046,Potable - Dura,Buena calidad,3.866534,Potable - Excelente,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
-102.91,21.87239,219.0,Alta,581.0,Buena para riego,302.3333,Excelente para riego,Potable - Dulce,5.9852,Alta,45.8758,Potable - Suave,Potable - Excelente,0.524724,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
-102.77041,21.34599,128.115,Media,387.0,Buena para riego,227.6667,Excelente para riego,Potable - Dulce,4.8769,Alta,83.7732,Potable - Moderadamente suave,Potable - Excelente,0.323982,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
-102.69382,21.38652,120.45,Media,316.0,Buena para riego,219.6667,Excelente para riego,Potable - Dulce,5.015,Alta,83.7732,Potable - Moderadamente suave,Buena calidad,0.485609,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
-102.24266999999999,22.4365,165.39,Alta,442.0,Buena para riego,262.4,Excelente para riego,Potable - Dulce,2.6574,Alta,69.72,Potable - Moderadamente suave,Buena calidad,2.09608,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Rojo,"FLUO,AS,FE,",SI,SI,SI,SI,NO,SI,SI,SI,NO,SI,SI,SI,SI,SI,NO
-102.97662,21.77476,220.095,Alta,531.0,Buena para riego,346.6667,Excelente para riego,Potable - Dulce,6.9156,Alta,41.8866,Potable - Suave,Potable - Excelente,0.478296,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
-99.0458,19.27505,211.055,Alta,624.0,Buena para riego,339.0,Excelente para riego,Potable - Dulce,0.2586,Baja,161.1414,Potable - Dura,Potable - Excelente,0.042235,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Potable - Excelente,Amarillo,"MN,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,SI
-98.95787,19.48637,288.8,Alta,794.0,Permisible para riego,884.0,Cultivos sensibles,Potable - Dulce,<0.2,Baja,303.93,Potable - Dura,Potable - Excelente,0.0327,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Puede afectar la salud,Potable - Excelente,Amarillo,"MN,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,SI
-99.16265,19.631455,204.37,Alta,759.0,Permisible para riego,440.0,Excelente para riego,Potable - Dulce,1.2444,Potable - Optima,94.73,Potable - Moderadamente suave,Potable - Excelente,0.4967,Potable - Excelente,Potable - Excelente,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"CR,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI
-99.1204,19.6658,302.74,Alta,892.0,Permisible para riego,488.0,Excelente para riego,Potable - Dulce,1.6581,Alta,106.57,Potable - Moderadamente suave,Potable - Excelente,0.7314,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
-97.66029,17.249579999999998,340.0,Alta,693.0,Buena para riego,484.0,Excelente para riego,Potable - Dulce,<0.2,Baja,416.0,Potable - Dura,Potable - Excelente,0.0,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Potable - Excelente,Amarillo,"MN,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,SI
-97.77235999999999,17.80557,305.0,Alta,1121.0,Permisible para riego,831.0,Cultivos sensibles,Potable - Dulce,0.457,Media,540.0,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,17.408,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"DT,NO3,",SI,SI,SI,SI,SI,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI
-99.09035,18.982331,116.51,Media,854.0,Permisible para riego,464.0,Excelente para riego,Potable - Dulce,1.4641,Potable - Optima,390.77,Potable - Dura,Buena calidad,5.3231,Potable - Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Amarillo,"FE,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO
-98.969544,18.913047,190.16,Alta,302.0,Buena para riego,160.0,Excelente para riego,Potable - Dulce,1.744,Alta,384.85,Potable - Dura,Potable - Excelente,3.2914,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
-99.07,18.919158,210.1,Alta,1219.0,Permisible para riego,568.0,Cultivos sensibles,Potable - Dulce,1.7229,Alta,667.08,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,3.7028,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,DT,",SI,SI,SI,SI,NO,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI
-99.01,18.899089,243.53,Alta,1659.0,Permisible para riego,756.0,Cultivos sensibles,Potable - Dulce,2.3565,Alta,524.98,Muy dura e indeseable usos industrial y domestico,Buena calidad,4.7517,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,DT,",SI,SI,SI,SI,NO,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI
-97.58434799999999,17.689281,210.0,Alta,1985.0,Permisible para riego,2025.0,Cultivos tolerantes,Salobres,0.689,Media,1352.0,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,2.946,Potable - Excelente,Potable - Excelente,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"SDT_ra,SDT_salin,DT,CR,",SI,SI,NO,NO,SI,NO,SI,SI,SI,SI,NO,SI,SI,SI,SI
-104.32958,26.36715,198.9,Alta,2420.0,Dudosa para riego,2201.4,Cultivos tolerantes,Salobres,1.0704,Potable - Optima,813.522,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,28.901196,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"CONDUC,SDT_ra,SDT_salin,DT,NO3,",SI,NO,NO,NO,SI,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI
-104.05814000000001,26.55391,62.985,Baja,3070.0,Indeseable para riego,1929.8,Cultivos con manejo especial,Ligeramente salobres,0.705,Potable - Optima,587.3232,Muy dura e indeseable usos industrial y domestico,Buena calidad,20.890358,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"CONDUC,DT,NO3,",SI,NO,SI,SI,SI,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI
-104.18966,26.498379999999997,77.35,Media,2580.0,Dudosa para riego,1829.0,Cultivos con manejo especial,Ligeramente salobres,3.0196,Alta,440.4924,Potable - Dura,Potable - Excelente,11.912798,No apta como FAAP,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"CONDUC,FLUO,NO3,",SI,NO,SI,SI,NO,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI
-104.55594,25.18228,308.295,Alta,942.0,Permisible para riego,630.6,Cultivos sensibles,Potable - Dulce,2.549,Alta,176.3624,Potable - Dura,Potable - Excelente,7.257321,Potable - Buena calidad,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,AS,",SI,SI,SI,SI,NO,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI
-104.02016,25.2657,356.97,Alta,1909.0,Permisible para riego,1508.4,Cultivos con manejo especial,Ligeramente salobres,1.4584,Potable - Optima,568.461,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,9.857388,Potable - Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Amarillo,"DT,",SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI
-103.9979,25.293120000000002,198.195,Alta,2820.0,Dudosa para riego,2318.8,Cultivos tolerantes,Salobres,1.1535,Potable - Optima,989.3216,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,32.56899,No apta como FAAP,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"CONDUC,SDT_ra,SDT_salin,DT,NO3,",SI,NO,NO,NO,SI,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI
-103.9074,25.2521,250.755,Alta,2720.0,Dudosa para riego,2289.0,Cultivos tolerantes,Salobres,0.5733,Media,889.5916,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,67.249916,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"CONDUC,SDT_ra,SDT_salin,DT,NO3,",SI,NO,NO,NO,SI,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI
-103.8946,25.75665,200.005,Alta,777.0,Permisible para riego,516.0,Cultivos sensibles,Potable - Dulce,0.4542,Media,317.472,Potable - Dura,Buena calidad,11.623606,No apta como FAAP,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"NO3,",SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI
-103.62177,25.52502,278.46,Alta,2410.0,Dudosa para riego,1903.6,Cultivos con manejo especial,Ligeramente salobres,0.4466,Media,739.1145,Muy dura e indeseable usos industrial y domestico,Contaminada,12.782201,No apta como FAAP,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"CONDUC,DT,CF,AS,NO3,",SI,NO,SI,SI,SI,NO,NO,NO,NO,SI,SI,SI,SI,SI,SI
-103.60639,25.618170000000003,182.325,Alta,1094.0,Permisible para riego,696.2,Cultivos sensibles,Potable - Dulce,1.1002,Potable - Optima,362.6328,Potable - Dura,Potable - Excelente,6.303098,Potable - Buena calidad,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"AS,",SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI
-103.538,25.59531,194.02,Alta,1500.0,Permisible para riego,841.2,Cultivos sensibles,Potable - Dulce,0.8269,Potable - Optima,386.919,Potable - Dura,Potable - Excelente,7.64285,Potable - Buena calidad,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"AS,",SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI
-103.50867,25.569329999999997,192.93,Alta,1500.0,Permisible para riego,1153.2,Cultivos con manejo especial,Ligeramente salobres,0.8569,Potable - Optima,486.129,Potable - Dura,Potable - Excelente,14.40506,No apta como FAAP,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"AS,NO3,",SI,SI,SI,SI,SI,SI,SI,NO,NO,SI,SI,SI,SI,SI,SI
-103.501283,25.557980999999998,204.92,Alta,1444.0,Permisible para riego,898.0,Cultivos sensibles,Potable - Dulce,0.7196,Potable - Optima,398.8242,Potable - Dura,Potable - Excelente,14.429263,No apta como FAAP,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"NO3,",SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI
-103.49377,25.32396,245.31,Alta,1276.0,Permisible para riego,755.0,Cultivos sensibles,Potable - Dulce,1.1494,Potable - Optima,317.056,Potable - Dura,Buena calidad,5.264514,Potable - Buena calidad,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"AS,",SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI
-103.48221,25.53584,184.535,Alta,943.0,Permisible para riego,698.2,Cultivos sensibles,Potable - Dulce,0.6723,Media,305.5668,Potable - Dura,Potable - Excelente,17.884686,No apta como FAAP,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"NO3,",SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI
-103.47511999999999,25.53947,204.425,Alta,1733.0,Permisible para riego,1340.6,Cultivos con manejo especial,Ligeramente salobres,0.6367,Media,541.6866,Muy dura e indeseable usos industrial y domestico,Buena calidad,49.908382,No apta como FAAP,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"DT,NO3,",SI,SI,SI,SI,SI,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI
-103.45091,25.520889999999998,184.535,Alta,1337.0,Permisible para riego,1023.0,Cultivos con manejo especial,Ligeramente salobres,0.9089,Potable - Optima,436.524,Potable - Dura,Potable - Excelente,25.745985,No apta como FAAP,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"AS,NO3,",SI,SI,SI,SI,SI,SI,SI,NO,NO,SI,SI,SI,SI,SI,SI
-103.44236,25.38962,193.375,Alta,2840.0,Dudosa para riego,2253.8,Cultivos tolerantes,Salobres,1.0481,Potable - Optima,848.1248,Muy dura e indeseable usos industrial y domestico,Buena calidad,121.00781,No apta como FAAP,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"CONDUC,SDT_ra,SDT_salin,DT,NO3,",SI,NO,NO,NO,SI,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI
-103.41213,25.81251,97.01,Media,713.0,Buena para riego,433.0,Excelente para riego,Potable - Dulce,1.5267,Alta,111.1152,Potable - Moderadamente suave,Potable - Excelente,3.215196,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,AS,",SI,SI,SI,SI,NO,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI
-103.41669,25.62614,216.91,Alta,531.0,Buena para riego,362.4,Excelente para riego,Potable - Dulce,0.3229,Baja,180.5622,Potable - Dura,Buena calidad,1.372368,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"AS,",SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI
-103.40289,25.1457,263.895,Alta,2520.0,Dudosa para riego,2423.2,Cultivos tolerantes,Salobres,1.7223,Alta,704.5952,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,33.562893,No apta como FAAP,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"CONDUC,SDT_ra,SDT_salin,FLUO,DT,AS,NO3,",SI,NO,NO,NO,NO,NO,SI,NO,NO,SI,SI,SI,SI,SI,SI
